COUNTY,FIPS,DATE,PRCP
Goochland County,51075,2020-07-31,0.73
Goochland County,51075,2020-08-01,0.63
Goochland County,51075,2020-08-02,0.0
Goochland County,51075,2020-08-03,0.55
Goochland County,51075,2020-08-04,2.46
Goochland County,51075,2020-08-05,0.0
Goochland County,51075,2020-08-06,0.0
Goochland County,51075,2020-08-07,1.08
Goochland County,51075,2020-08-08,0.0
Goochland County,51075,2020-08-09,0.0
Goochland County,51075,2020-08-10,0.0
Goochland County,51075,2020-08-11,0.0
Goochland County,51075,2020-08-12,0.0
Goochland County,51075,2020-08-13,0.05
Goochland County,51075,2020-08-14,0.0
Goochland County,51075,2020-08-15,1.42
Goochland County,51075,2020-08-16,0.72
Goochland County,51075,2020-08-17,0.0
Goochland County,51075,2020-08-18,0.5
Goochland County,51075,2020-08-19,0.01
Goochland County,51075,2020-08-20,0.01
Goochland County,51075,2020-08-21,0.0
Goochland County,51075,2020-08-22,0.16
Goochland County,51075,2020-08-23,0.0
Goochland County,51075,2020-08-24,0.0
Goochland County,51075,2020-08-25,0.0
Goochland County,51075,2020-08-26,0.0
Goochland County,51075,2020-08-27,0.0
Goochland County,51075,2020-08-28,0.0
Goochland County,51075,2020-08-29,0.0
Goochland County,51075,2020-08-30,0.01
Goochland County,51075,2020-08-31,0.0
Goochland County,51075,2020-09-01,1.5
Goochland County,51075,2020-09-02,0.0
Goochland County,51075,2020-09-03,0.0
Goochland County,51075,2020-09-04,0.0
Goochland County,51075,2020-09-05,0.13
Goochland County,51075,2020-09-06,0.0
Goochland County,51075,2020-09-07,0.0
Goochland County,51075,2020-09-08,0.0
Goochland County,51075,2020-09-09,0.0
Goochland County,51075,2020-09-10,0.28
Goochland County,51075,2020-09-11,0.0
Goochland County,51075,2020-09-12,0.0
Goochland County,51075,2020-09-13,0.0
Goochland County,51075,2020-09-14,0.0
Goochland County,51075,2020-09-15,0.0
Goochland County,51075,2020-09-16,0.0
Goochland County,51075,2020-09-17,0.0
Goochland County,51075,2020-09-18,1.52
Goochland County,51075,2020-09-19,0.0
Goochland County,51075,2020-09-20,0.0
Goochland County,51075,2020-09-21,0.0
Goochland County,51075,2020-09-22,0.0
Goochland County,51075,2020-09-23,0.0
Goochland County,51075,2020-09-24,0.0
Goochland County,51075,2020-09-25,0.0
Goochland County,51075,2020-09-26,1.25
Goochland County,51075,2020-09-27,0.0
Goochland County,51075,2020-09-28,0.0
Goochland County,51075,2020-09-29,0.0
Goochland County,51075,2020-09-30,2.33
Goochland County,51075,2020-10-01,0.0
Goochland County,51075,2020-10-02,0.32
Goochland County,51075,2020-10-03,0.0
Goochland County,51075,2020-10-04,0.0
Goochland County,51075,2020-10-05,0.0
Goochland County,51075,2020-10-06,0.0
Goochland County,51075,2020-10-07,0.0
Goochland County,51075,2020-10-08,0.0
Goochland County,51075,2020-10-09,0.0
Goochland County,51075,2020-10-10,0.01
Goochland County,51075,2020-10-11,0.59
Goochland County,51075,2020-10-12,1.04
Goochland County,51075,2020-10-13,0.0
Goochland County,51075,2020-10-14,0.0
Goochland County,51075,2020-10-15,0.0
Goochland County,51075,2020-10-16,1.53
Goochland County,51075,2020-10-17,0.0
Goochland County,51075,2020-10-18,0.0
Goochland County,51075,2020-10-19,0.0
Goochland County,51075,2020-10-20,0.0
Goochland County,51075,2020-10-21,0.0
Goochland County,51075,2020-10-22,0.2
Goochland County,51075,2020-10-23,0.0
Goochland County,51075,2020-10-24,0.0
Goochland County,51075,2020-10-25,0.71
Goochland County,51075,2020-10-26,0.05
Goochland County,51075,2020-10-27,0.08
Goochland County,51075,2020-10-28,0.0
Goochland County,51075,2020-10-29,0.27
Goochland County,51075,2020-10-30,2.6
Goochland County,51075,2020-10-31,0.0
Goochland County,51075,2020-11-01,0.0
Goochland County,51075,2020-11-02,0.62
Goochland County,51075,2020-11-03,0.0
Goochland County,51075,2020-11-04,0.0
Goochland County,51075,2020-11-05,0.0
Goochland County,51075,2020-11-06,0.0
Goochland County,51075,2020-11-07,0.0
Goochland County,51075,2020-11-08,0.0
Goochland County,51075,2020-11-09,0.0
Goochland County,51075,2020-11-10,0.0
Goochland County,51075,2020-11-11,0.2
Goochland County,51075,2020-11-12,4.79
Goochland County,51075,2020-11-13,0.25
Goochland County,51075,2020-11-14,0.0
Goochland County,51075,2020-11-15,0.0
Goochland County,51075,2020-11-17,0.0
Goochland County,51075,2020-11-18,0.0
Goochland County,51075,2020-11-19,0.0
Goochland County,51075,2020-11-20,0.0
Goochland County,51075,2020-11-21,0.0
Goochland County,51075,2020-11-22,0.0
Goochland County,51075,2020-11-23,0.05
Greensville County,51081,2020-03-17,0.0
Greensville County,51081,2020-03-18,0.0
Greensville County,51081,2020-03-19,0.09
Greensville County,51081,2020-03-20,0.03
Greensville County,51081,2020-03-21,0.1
Greensville County,51081,2020-03-22,0.04
Greensville County,51081,2020-03-23,0.47
Greensville County,51081,2020-03-24,0.15
Greensville County,51081,2020-03-25,1.23
Greensville County,51081,2020-03-26,0.17
Greensville County,51081,2020-03-27,0.01
Greensville County,51081,2020-03-28,0.0
Greensville County,51081,2020-03-29,0.0
Greensville County,51081,2020-03-30,0.0
Greensville County,51081,2020-03-31,0.0
Greensville County,51081,2020-04-01,0.25
Greensville County,51081,2020-04-02,0.02
Greensville County,51081,2020-04-03,0.0
Greensville County,51081,2020-04-04,0.0
Greensville County,51081,2020-04-05,0.0
Greensville County,51081,2020-04-06,0.0
Greensville County,51081,2020-04-07,0.11
Greensville County,51081,2020-04-08,0.0
Greensville County,51081,2020-04-09,0.05
Greensville County,51081,2020-04-10,0.01
Greensville County,51081,2020-04-11,0.0
Greensville County,51081,2020-04-12,0.0
Greensville County,51081,2020-04-13,0.13
Greensville County,51081,2020-04-14,0.1
Greensville County,51081,2020-04-15,0.12
Greensville County,51081,2020-04-16,0.0
Greensville County,51081,2020-04-17,0.0
Greensville County,51081,2020-04-18,0.02
Greensville County,51081,2020-04-19,0.27
Greensville County,51081,2020-04-20,0.19
Greensville County,51081,2020-04-21,0.55
Greensville County,51081,2020-04-22,0.02
Greensville County,51081,2020-04-23,0.0
Greensville County,51081,2020-04-24,0.06
Greensville County,51081,2020-04-25,0.0
Greensville County,51081,2020-04-26,0.39
Greensville County,51081,2020-04-27,0.1
Greensville County,51081,2020-04-28,0.0
Greensville County,51081,2020-04-29,0.0
Greensville County,51081,2020-04-30,0.01
Greensville County,51081,2020-05-01,2.02
Greensville County,51081,2020-05-02,0.01
Greensville County,51081,2020-05-03,0.0
Greensville County,51081,2020-05-04,0.0
Greensville County,51081,2020-05-05,0.0
Greensville County,51081,2020-05-06,0.26
Greensville County,51081,2020-05-07,0.23
Greensville County,51081,2020-05-08,0.0
Greensville County,51081,2020-05-09,0.03
Greensville County,51081,2020-05-10,0.0
Greensville County,51081,2020-05-11,0.0
Greensville County,51081,2020-05-12,0.0
Greensville County,51081,2020-05-13,0.0
Greensville County,51081,2020-05-14,0.0
Greensville County,51081,2020-05-15,0.0
Greensville County,51081,2020-05-16,0.0
Greensville County,51081,2020-05-17,0.0
Greensville County,51081,2020-05-18,0.01
Greensville County,51081,2020-05-19,0.04
Greensville County,51081,2020-05-20,0.83
Greensville County,51081,2020-05-21,0.15
Greensville County,51081,2020-05-22,1.56
Greensville County,51081,2020-05-23,0.02
Greensville County,51081,2020-05-24,0.0
Greensville County,51081,2020-05-25,0.0
Greensville County,51081,2020-05-26,0.0
Greensville County,51081,2020-05-27,0.0
Greensville County,51081,2020-05-28,0.23
Greensville County,51081,2020-05-29,0.05
Greensville County,51081,2020-05-30,0.01
Greensville County,51081,2020-05-31,0.14
Greensville County,51081,2020-06-01,0.0
Greensville County,51081,2020-06-02,0.0
Greensville County,51081,2020-06-03,0.0
Greensville County,51081,2020-06-04,0.0
Greensville County,51081,2020-06-05,0.03
Greensville County,51081,2020-06-06,0.06
Greensville County,51081,2020-06-07,0.0
Greensville County,51081,2020-06-08,0.0
Greensville County,51081,2020-06-09,0.0
Greensville County,51081,2020-06-10,0.0
Greensville County,51081,2020-06-11,0.02
Greensville County,51081,2020-06-12,1.5
Greensville County,51081,2020-06-13,0.02
Greensville County,51081,2020-06-14,0.0
Greensville County,51081,2020-06-15,0.07
Greensville County,51081,2020-06-16,1.76
Greensville County,51081,2020-06-17,0.76
Greensville County,51081,2020-06-18,0.42
Greensville County,51081,2020-06-19,0.02
Greensville County,51081,2020-06-20,0.03
Greensville County,51081,2020-06-21,2.59
Greensville County,51081,2020-06-22,0.0
Greensville County,51081,2020-06-23,0.03
Greensville County,51081,2020-06-24,0.06
Greensville County,51081,2020-06-25,0.0
Greensville County,51081,2020-06-26,0.02
Greensville County,51081,2020-06-27,0.0
Greensville County,51081,2020-06-28,0.0
Greensville County,51081,2020-06-29,0.0
Greensville County,51081,2020-06-30,0.0
Greensville County,51081,2020-07-01,0.0
Greensville County,51081,2020-07-02,0.0
Greensville County,51081,2020-07-03,0.0
Greensville County,51081,2020-07-04,0.0
Greensville County,51081,2020-07-05,0.06
Greensville County,51081,2020-07-06,0.0
Greensville County,51081,2020-07-07,0.0
Greensville County,51081,2020-07-08,0.0
Greensville County,51081,2020-07-09,0.06
Greensville County,51081,2020-07-10,0.2
Greensville County,51081,2020-07-11,0.0
Greensville County,51081,2020-07-12,0.0
Greensville County,51081,2020-07-13,0.0
Greensville County,51081,2020-07-15,0.0
Greensville County,51081,2020-07-16,0.0
Greensville County,51081,2020-07-17,0.0
Greensville County,51081,2020-07-18,0.18
Greensville County,51081,2020-07-19,0.47
Greensville County,51081,2020-07-20,0.0
Greensville County,51081,2020-07-21,0.0
Greensville County,51081,2020-07-22,0.0
Greensville County,51081,2020-07-24,0.08
Greensville County,51081,2020-07-25,0.0
Greensville County,51081,2020-07-26,0.0
Greensville County,51081,2020-07-27,0.0
Greensville County,51081,2020-07-28,0.0
Greensville County,51081,2020-07-29,0.04
Greensville County,51081,2020-07-30,0.0
Greensville County,51081,2020-07-31,0.01
Greensville County,51081,2020-08-01,2.37
Greensville County,51081,2020-08-02,0.02
Greensville County,51081,2020-08-03,0.0
Greensville County,51081,2020-08-04,4.57
Greensville County,51081,2020-08-05,0.01
Greensville County,51081,2020-08-06,0.0
Greensville County,51081,2020-08-07,0.28
Greensville County,51081,2020-08-08,0.5
Greensville County,51081,2020-08-09,0.07
Greensville County,51081,2020-08-10,0.0
Greensville County,51081,2020-08-11,0.0
Greensville County,51081,2020-08-12,0.0
Greensville County,51081,2020-08-13,0.0
Greensville County,51081,2020-08-15,0.03
Greensville County,51081,2020-08-16,1.06
Greensville County,51081,2020-08-17,0.03
Greensville County,51081,2020-08-18,0.02
Greensville County,51081,2020-08-19,0.0
Greensville County,51081,2020-08-20,0.11
Greensville County,51081,2020-08-21,0.07
Greensville County,51081,2020-08-22,1.18
Greensville County,51081,2020-08-23,0.14
Greensville County,51081,2020-08-24,0.0
Greensville County,51081,2020-08-25,0.0
Greensville County,51081,2020-08-26,0.0
Greensville County,51081,2020-08-27,0.0
Greensville County,51081,2020-08-28,0.0
Greensville County,51081,2020-08-29,0.0
Greensville County,51081,2020-08-30,0.0
Greensville County,51081,2020-08-31,0.0
Greensville County,51081,2020-09-01,0.75
Greensville County,51081,2020-09-02,0.02
Greensville County,51081,2020-09-03,0.0
Greensville County,51081,2020-09-04,0.0
Greensville County,51081,2020-09-05,0.0
Greensville County,51081,2020-09-06,0.0
Greensville County,51081,2020-09-07,0.0
Greensville County,51081,2020-09-08,0.0
Greensville County,51081,2020-09-09,0.03
Greensville County,51081,2020-09-10,0.38
Greensville County,51081,2020-09-11,0.75
Greensville County,51081,2020-09-12,0.21
Greensville County,51081,2020-09-13,0.0
Greensville County,51081,2020-09-14,0.0
Greensville County,51081,2020-09-15,0.0
Greensville County,51081,2020-09-16,0.0
Greensville County,51081,2020-09-17,0.45
Greensville County,51081,2020-09-18,4.94
Greensville County,51081,2020-09-19,0.06
Greensville County,51081,2020-09-20,0.0
Greensville County,51081,2020-09-21,0.0
Greensville County,51081,2020-09-22,0.0
Greensville County,51081,2020-09-23,0.0
Greensville County,51081,2020-09-24,0.0
Greensville County,51081,2020-09-25,0.03
Greensville County,51081,2020-09-26,1.38
Greensville County,51081,2020-09-27,0.02
Greensville County,51081,2020-09-28,0.04
Greensville County,51081,2020-09-29,0.01
Greensville County,51081,2020-09-30,1.36
Greensville County,51081,2020-10-01,0.02
Greensville County,51081,2020-10-02,0.0
Greensville County,51081,2020-10-03,0.0
Greensville County,51081,2020-10-04,0.0
Greensville County,51081,2020-10-05,0.01
Greensville County,51081,2020-10-06,0.0
Greensville County,51081,2020-10-07,0.0
Greensville County,51081,2020-10-08,0.0
Greensville County,51081,2020-10-09,0.0
Greensville County,51081,2020-10-10,0.01
Greensville County,51081,2020-10-11,1.0
Greensville County,51081,2020-10-12,0.66
Greensville County,51081,2020-10-13,0.03
Greensville County,51081,2020-10-14,0.0
Greensville County,51081,2020-10-15,0.0
Greensville County,51081,2020-10-16,0.1
Greensville County,51081,2020-10-17,1.11
Greensville County,51081,2020-10-18,0.01
Greensville County,51081,2020-10-19,0.0
Greensville County,51081,2020-10-20,0.0
Greensville County,51081,2020-10-21,0.0
Greensville County,51081,2020-10-22,0.0
Greensville County,51081,2020-10-23,0.0
Greensville County,51081,2020-10-24,0.0
Greensville County,51081,2020-10-25,0.01
Greensville County,51081,2020-10-26,0.36
Greensville County,51081,2020-10-27,0.01
Greensville County,51081,2020-10-28,0.0
Greensville County,51081,2020-10-29,0.0
Greensville County,51081,2020-10-30,0.43
Greensville County,51081,2020-10-31,0.0
Greensville County,51081,2020-11-01,0.0
Greensville County,51081,2020-11-02,0.48
Greensville County,51081,2020-11-03,0.0
Greensville County,51081,2020-11-04,0.0
Greensville County,51081,2020-11-05,0.0
Greensville County,51081,2020-11-06,0.0
Hanover County,51085,2020-03-17,0.0
Hanover County,51085,2020-03-18,0.03333333333333333
Hanover County,51085,2020-03-19,0.09666666666666668
Hanover County,51085,2020-03-20,0.006666666666666667
Hanover County,51085,2020-03-21,0.15666666666666668
Hanover County,51085,2020-03-22,0.0
Hanover County,51085,2020-03-23,0.65
Hanover County,51085,2020-03-24,0.02666666666666667
Hanover County,51085,2020-03-25,0.5800000000000001
Hanover County,51085,2020-03-26,0.13666666666666666
Hanover County,51085,2020-03-27,0.0
Hanover County,51085,2020-03-28,0.02666666666666667
Hanover County,51085,2020-03-29,0.0
Hanover County,51085,2020-03-30,0.0
Hanover County,51085,2020-03-31,0.18333333333333335
Hanover County,51085,2020-04-01,0.18666666666666668
Hanover County,51085,2020-04-02,0.0
Hanover County,51085,2020-04-03,0.0
Hanover County,51085,2020-04-04,0.0
Hanover County,51085,2020-04-05,0.0
Hanover County,51085,2020-04-06,0.07
Hanover County,51085,2020-04-07,0.08666666666666667
Hanover County,51085,2020-04-08,0.05666666666666667
Hanover County,51085,2020-04-09,0.06666666666666667
Hanover County,51085,2020-04-10,0.0
Hanover County,51085,2020-04-11,0.0
Hanover County,51085,2020-04-12,0.02
Hanover County,51085,2020-04-13,0.4566666666666666
Hanover County,51085,2020-04-14,0.2333333333333333
Hanover County,51085,2020-04-15,0.21
Hanover County,51085,2020-04-16,0.0
Hanover County,51085,2020-04-17,0.0
Hanover County,51085,2020-04-18,0.04666666666666667
Hanover County,51085,2020-04-19,0.0
Hanover County,51085,2020-04-20,0.23666666666666666
Hanover County,51085,2020-04-21,0.08333333333333333
Hanover County,51085,2020-04-22,0.0
Hanover County,51085,2020-04-23,0.14
Hanover County,51085,2020-04-24,0.4466666666666666
Hanover County,51085,2020-04-25,0.11333333333333333
Hanover County,51085,2020-04-26,0.7233333333333333
Hanover County,51085,2020-04-27,0.10000000000000002
Hanover County,51085,2020-04-28,0.0
Hanover County,51085,2020-04-29,0.0
Hanover County,51085,2020-04-30,0.87
Hanover County,51085,2020-05-01,0.5566666666666666
Hanover County,51085,2020-05-02,0.01
Hanover County,51085,2020-05-03,0.0
Hanover County,51085,2020-05-04,0.013333333333333334
Hanover County,51085,2020-05-05,0.06666666666666667
Hanover County,51085,2020-05-06,0.14333333333333334
Hanover County,51085,2020-05-07,0.0
Hanover County,51085,2020-05-08,0.023333333333333334
Hanover County,51085,2020-05-09,0.06
Hanover County,51085,2020-05-10,0.0
Hanover County,51085,2020-05-11,0.0
Hanover County,51085,2020-05-12,0.0
Hanover County,51085,2020-05-13,0.0
Hanover County,51085,2020-05-14,0.0
Hanover County,51085,2020-05-15,0.0
Hanover County,51085,2020-05-16,0.0
Hanover County,51085,2020-05-17,0.01
Hanover County,51085,2020-05-18,0.08333333333333333
Hanover County,51085,2020-05-19,0.06666666666666667
Hanover County,51085,2020-05-20,0.01
Hanover County,51085,2020-05-21,0.013333333333333334
Hanover County,51085,2020-05-22,0.7233333333333333
Hanover County,51085,2020-05-23,0.03
Hanover County,51085,2020-05-24,0.0
Hanover County,51085,2020-05-25,0.0
Hanover County,51085,2020-05-26,0.0
Hanover County,51085,2020-05-27,0.013333333333333334
Hanover County,51085,2020-05-28,0.6833333333333332
Hanover County,51085,2020-05-29,0.049999999999999996
Hanover County,51085,2020-05-30,0.0
Hanover County,51085,2020-05-31,0.0
Hanover County,51085,2020-06-01,0.0
Hanover County,51085,2020-06-02,0.0
Hanover County,51085,2020-06-03,0.0
Hanover County,51085,2020-06-04,0.0
Hanover County,51085,2020-06-05,0.01
Hanover County,51085,2020-06-06,1.2000000000000002
Hanover County,51085,2020-06-07,0.17250000000000001
Hanover County,51085,2020-06-08,0.0
Hanover County,51085,2020-06-09,0.0
Hanover County,51085,2020-06-10,0.0
Hanover County,51085,2020-06-11,0.82
Hanover County,51085,2020-06-12,0.5166666666666667
Hanover County,51085,2020-06-13,0.0
Hanover County,51085,2020-06-14,0.0
Hanover County,51085,2020-06-15,0.02
Hanover County,51085,2020-06-16,0.16666666666666666
Hanover County,51085,2020-06-17,0.7066666666666667
Hanover County,51085,2020-06-18,0.35333333333333333
Hanover County,51085,2020-06-19,0.51
Hanover County,51085,2020-06-20,0.20333333333333334
Hanover County,51085,2020-06-21,0.0
Hanover County,51085,2020-06-22,0.08
Hanover County,51085,2020-06-23,0.65
Hanover County,51085,2020-06-24,0.08666666666666667
Hanover County,51085,2020-06-25,0.3866666666666667
Hanover County,51085,2020-06-26,0.03666666666666667
Hanover County,51085,2020-06-27,0.0
Hanover County,51085,2020-06-28,0.02666666666666667
Hanover County,51085,2020-06-29,0.0
Hanover County,51085,2020-06-30,0.0
Hanover County,51085,2020-07-01,0.31666666666666665
Hanover County,51085,2020-07-02,0.006666666666666667
Hanover County,51085,2020-07-03,0.0
Hanover County,51085,2020-07-04,0.0
Hanover County,51085,2020-07-05,0.0
Hanover County,51085,2020-07-06,0.0
Hanover County,51085,2020-07-07,0.0
Hanover County,51085,2020-07-08,0.0
Hanover County,51085,2020-07-09,0.0
Hanover County,51085,2020-07-10,0.10333333333333333
Hanover County,51085,2020-07-11,0.08333333333333333
Hanover County,51085,2020-07-12,0.0
Hanover County,51085,2020-07-13,0.0
Hanover County,51085,2020-07-14,0.0
Hanover County,51085,2020-07-15,0.0
Hanover County,51085,2020-07-16,0.0
Hanover County,51085,2020-07-17,0.0
Hanover County,51085,2020-07-18,0.0
Hanover County,51085,2020-07-19,0.0
Hanover County,51085,2020-07-20,0.0
Hanover County,51085,2020-07-21,0.03666666666666667
Hanover County,51085,2020-07-22,0.3025
Hanover County,51085,2020-07-23,0.15000000000000002
Hanover County,51085,2020-07-24,0.08
Hanover County,51085,2020-07-25,0.0033333333333333335
Hanover County,51085,2020-07-26,0.0
Hanover County,51085,2020-07-27,0.0
Hanover County,51085,2020-07-28,0.0
Hanover County,51085,2020-07-29,0.10333333333333333
Hanover County,51085,2020-07-30,0.14333333333333334
Hanover County,51085,2020-07-31,1.1433333333333333
Hanover County,51085,2020-08-01,0.16666666666666666
Hanover County,51085,2020-08-02,0.3066666666666667
Hanover County,51085,2020-08-03,0.7166666666666668
Hanover County,51085,2020-08-04,4.2124999999999995
Hanover County,51085,2020-08-05,0.15
Hanover County,51085,2020-08-06,0.5033333333333333
Hanover County,51085,2020-08-07,1.3175
Hanover County,51085,2020-08-08,0.006666666666666667
Hanover County,51085,2020-08-09,0.12
Hanover County,51085,2020-08-10,0.0
Hanover County,51085,2020-08-11,0.01
Hanover County,51085,2020-08-12,0.21333333333333335
Hanover County,51085,2020-08-13,1.1724999999999999
Hanover County,51085,2020-08-14,0.6475
Hanover County,51085,2020-08-15,1.5933333333333335
Hanover County,51085,2020-08-16,1.4233333333333331
Hanover County,51085,2020-08-17,0.04
Hanover County,51085,2020-08-18,0.02666666666666667
Hanover County,51085,2020-08-19,0.04
Hanover County,51085,2020-08-20,0.06
Hanover County,51085,2020-08-21,0.29333333333333333
Hanover County,51085,2020-08-22,0.3666666666666667
Hanover County,51085,2020-08-23,0.0
Hanover County,51085,2020-08-24,0.0
Hanover County,51085,2020-08-25,0.023333333333333334
Hanover County,51085,2020-08-26,0.006666666666666667
Hanover County,51085,2020-08-27,0.0
Hanover County,51085,2020-08-28,0.0
Hanover County,51085,2020-08-29,0.030000000000000002
Hanover County,51085,2020-08-30,0.013333333333333334
Hanover County,51085,2020-08-31,0.34
Hanover County,51085,2020-09-01,0.5566666666666666
Hanover County,51085,2020-09-02,0.02
Hanover County,51085,2020-09-03,0.0
Hanover County,51085,2020-09-04,0.04
Hanover County,51085,2020-09-05,0.14666666666666667
Hanover County,51085,2020-09-06,0.0
Hanover County,51085,2020-09-07,0.0
Hanover County,51085,2020-09-08,0.0033333333333333335
Hanover County,51085,2020-09-09,0.2866666666666667
Hanover County,51085,2020-09-10,0.5766666666666667
Hanover County,51085,2020-09-11,0.016666666666666666
Hanover County,51085,2020-09-12,0.0
Hanover County,51085,2020-09-13,0.0033333333333333335
Hanover County,51085,2020-09-14,0.0
Hanover County,51085,2020-09-15,0.0
Hanover County,51085,2020-09-16,0.0
Hanover County,51085,2020-09-17,0.6766666666666666
Hanover County,51085,2020-09-18,0.52
Hanover County,51085,2020-09-19,0.0
Hanover County,51085,2020-09-20,0.0
Hanover County,51085,2020-09-21,0.0
Hanover County,51085,2020-09-22,0.0
Hanover County,51085,2020-09-23,0.0
Hanover County,51085,2020-09-24,0.01
Hanover County,51085,2020-09-25,0.36333333333333334
Hanover County,51085,2020-09-26,1.0199999999999998
Hanover County,51085,2020-09-27,0.0
Hanover County,51085,2020-09-28,0.0
Hanover County,51085,2020-09-29,0.31
Hanover County,51085,2020-09-30,0.68
Hanover County,51085,2020-10-01,0.0
Hanover County,51085,2020-10-02,0.2233333333333333
Hanover County,51085,2020-10-03,0.0
Hanover County,51085,2020-10-04,0.0
Hanover County,51085,2020-10-05,0.0
Hanover County,51085,2020-10-06,0.0
Hanover County,51085,2020-10-07,0.0
Hanover County,51085,2020-10-08,0.0
Hanover County,51085,2020-10-09,0.0
Hanover County,51085,2020-10-10,0.17
Hanover County,51085,2020-10-11,0.5566666666666666
Hanover County,51085,2020-10-12,0.7066666666666667
Hanover County,51085,2020-10-13,0.06666666666666667
Hanover County,51085,2020-10-14,0.0
Hanover County,51085,2020-10-15,0.0
Hanover County,51085,2020-10-16,1.32
Hanover County,51085,2020-10-17,0.17666666666666667
Hanover County,51085,2020-10-18,0.0
Hanover County,51085,2020-10-19,0.0
Hanover County,51085,2020-10-20,0.0
Hanover County,51085,2020-10-21,0.0
Hanover County,51085,2020-10-22,0.0
Hanover County,51085,2020-10-23,0.0
Hanover County,51085,2020-10-24,0.0
Hanover County,51085,2020-10-25,0.5666666666666668
Hanover County,51085,2020-10-26,0.08666666666666667
Hanover County,51085,2020-10-27,0.0033333333333333335
Hanover County,51085,2020-10-28,0.0
Hanover County,51085,2020-10-29,1.2933333333333332
Hanover County,51085,2020-10-30,1.3666666666666665
Hanover County,51085,2020-10-31,0.0033333333333333335
Hanover County,51085,2020-11-01,0.245
Hanover County,51085,2020-11-02,0.21
Hanover County,51085,2020-11-03,0.0
Hanover County,51085,2020-11-04,0.0
Hanover County,51085,2020-11-05,0.0
Hanover County,51085,2020-11-06,0.0
Hanover County,51085,2020-11-07,0.0
Hanover County,51085,2020-11-08,0.0
Hanover County,51085,2020-11-09,0.0
Hanover County,51085,2020-11-10,0.0
Hanover County,51085,2020-11-11,0.8250000000000001
Hanover County,51085,2020-11-12,2.035
Hanover County,51085,2020-11-13,0.01
Hanover County,51085,2020-11-14,0.0
Hanover County,51085,2020-11-15,0.0
Hanover County,51085,2020-11-16,0.0
Hanover County,51085,2020-11-17,0.0
Hanover County,51085,2020-11-18,0.0
Hanover County,51085,2020-11-19,0.0
Hanover County,51085,2020-11-20,0.0
Hanover County,51085,2020-11-21,0.0
Hanover County,51085,2020-11-22,0.0
Hanover County,51085,2020-11-23,0.125
Henrico County,51087,2020-03-17,0.0
Henrico County,51087,2020-03-18,0.004
Henrico County,51087,2020-03-19,0.18
Henrico County,51087,2020-03-20,0.0
Henrico County,51087,2020-03-21,0.14
Henrico County,51087,2020-03-22,0.005
Henrico County,51087,2020-03-23,0.676
Henrico County,51087,2020-03-24,0.08833333333333333
Henrico County,51087,2020-03-25,0.5499999999999999
Henrico County,51087,2020-03-26,0.18833333333333335
Henrico County,51087,2020-03-27,0.0
Henrico County,51087,2020-03-28,0.008333333333333333
Henrico County,51087,2020-03-29,0.0
Henrico County,51087,2020-03-30,0.0
Henrico County,51087,2020-03-31,0.0
Henrico County,51087,2020-04-01,0.505
Henrico County,51087,2020-04-02,0.008
Henrico County,51087,2020-04-03,0.0
Henrico County,51087,2020-04-04,0.0
Henrico County,51087,2020-04-05,0.0
Henrico County,51087,2020-04-06,0.09000000000000001
Henrico County,51087,2020-04-07,0.008333333333333333
Henrico County,51087,2020-04-08,0.225
Henrico County,51087,2020-04-09,0.075
Henrico County,51087,2020-04-10,0.035
Henrico County,51087,2020-04-11,0.0
Henrico County,51087,2020-04-12,0.0016666666666666668
Henrico County,51087,2020-04-13,0.17166666666666666
Henrico County,51087,2020-04-14,0.6833333333333332
Henrico County,51087,2020-04-15,0.18833333333333335
Henrico County,51087,2020-04-16,0.0
Henrico County,51087,2020-04-17,0.0
Henrico County,51087,2020-04-18,0.0
Henrico County,51087,2020-04-19,0.07666666666666667
Henrico County,51087,2020-04-20,0.019999999999999997
Henrico County,51087,2020-04-21,0.35000000000000003
Henrico County,51087,2020-04-22,0.01
Henrico County,51087,2020-04-23,0.0
Henrico County,51087,2020-04-24,0.356
Henrico County,51087,2020-04-25,0.15199999999999997
Henrico County,51087,2020-04-26,0.6266666666666667
Henrico County,51087,2020-04-27,0.056666666666666664
Henrico County,51087,2020-04-28,0.0
Henrico County,51087,2020-04-29,0.0
Henrico County,51087,2020-04-30,0.0
Henrico County,51087,2020-05-01,1.6480000000000001
Henrico County,51087,2020-05-02,0.06
Henrico County,51087,2020-05-03,0.0
Henrico County,51087,2020-05-04,0.002
Henrico County,51087,2020-05-05,0.0
Henrico County,51087,2020-05-06,0.305
Henrico County,51087,2020-05-07,0.006666666666666667
Henrico County,51087,2020-05-08,0.0
Henrico County,51087,2020-05-09,0.10333333333333333
Henrico County,51087,2020-05-10,0.0016666666666666668
Henrico County,51087,2020-05-11,0.0
Henrico County,51087,2020-05-12,0.0
Henrico County,51087,2020-05-13,0.0
Henrico County,51087,2020-05-14,0.0
Henrico County,51087,2020-05-15,0.006666666666666667
Henrico County,51087,2020-05-16,0.0
Henrico County,51087,2020-05-17,0.0
Henrico County,51087,2020-05-18,0.035
Henrico County,51087,2020-05-19,0.11166666666666668
Henrico County,51087,2020-05-20,0.04833333333333334
Henrico County,51087,2020-05-21,0.016666666666666666
Henrico County,51087,2020-05-22,0.7016666666666667
Henrico County,51087,2020-05-23,0.023333333333333334
Henrico County,51087,2020-05-24,0.0
